"time","wallTime","wc2.P.R[cG][cG](1) [m]","wc2.P.R[cG][cG](2) [m]","wc2.P.R[cG][cG](3) [m]","wc2.P.phi[cG](1) [rad]","wc2.P.phi[cG](2) [rad]","wc2.P.phi[cG](3) [rad]","wc2.P.A(1,1) [-]","wc2.P.A(1,2) [-]","wc2.P.A(1,3) [-]","wc2.P.A(2,1) [-]","wc2.P.A(2,2) [-]","wc2.P.A(2,3) [-]","wc2.P.A(3,1) [-]","wc2.P.A(3,2) [-]","wc2.P.A(3,3) [-]","wc2.P.vR[cG][cG,cG](1) [m/s]","wc2.P.vR[cG][cG,cG](2) [m/s]","wc2.P.vR[cG][cG,cG](3) [m/s]","wc2.P.Omega[cG][cG](1) [rad/s]","wc2.P.Omega[cG][cG](2) [rad/s]","wc2.P.Omega[cG][cG](3) [rad/s]","wc2.P.F_tie[cG](1) [N]","wc2.P.F_tie[cG](2) [N]","wc2.P.F_tie[cG](3) [N]","wc2.P.M_tie[cG][cG](1) [Nm]","wc2.P.M_tie[cG][cG](2) [Nm]","wc2.P.M_tie[cG][cG](3) [Nm]","wc1.P.R[cG][cG](1) [m]","wc1.P.R[cG][cG](2) [m]","wc1.P.R[cG][cG](3) [m]","wc1.P.phi[cG](1) [rad]","wc1.P.phi[cG](2) [rad]","wc1.P.phi[cG](3) [rad]","wc1.P.A(1,1) [-]","wc1.P.A(1,2) [-]","wc1.P.A(1,3) [-]","wc1.P.A(2,1) [-]","wc1.P.A(2,2) [-]","wc1.P.A(2,3) [-]","wc1.P.A(3,1) [-]","wc1.P.A(3,2) [-]","wc1.P.A(3,3) [-]","wc1.P.vR[cG][cG,cG](1) [m/s]","wc1.P.vR[cG][cG,cG](2) [m/s]","wc1.P.vR[cG][cG,cG](3) [m/s]","wc1.P.Omega[cG][cG](1) [rad/s]","wc1.P.Omega[cG][cG](2) [rad/s]","wc1.P.Omega[cG][cG](3) [rad/s]","wc1.P.F_tie[cG](1) [N]","wc1.P.F_tie[cG](2) [N]","wc1.P.F_tie[cG](3) [N]","wc1.P.M_tie[cG][cG](1) [Nm]","wc1.P.M_tie[cG][cG](2) [Nm]","wc1.P.M_tie[cG][cG](3) [Nm]"
0.08168,3.85893,0.49983,0,0.0130465,0,-0.0261008,0,0.999659,0,0.0260979,0,1,0,-0.0260979,0,0.999659,-0.00837045,0,0.320694,0,-0.641601,0,14.1713,0,7.44043,0,3.27372,0,0.49983,0,0.0130466,0,1.5447,0,0.0260932,0,-0.99966,0,1,0,0.99966,0,0.0260932,-0.00837078,-0,0.320694,0,-0.641606,0,-13.7226,0,-13.2207,0,-3.15792,0
0.08178,3.86125,0.499829,0,0.0130785,0,-0.026165,0,0.999658,0,0.026162,0,1,0,-0.026162,0,0.999658,-0.00840148,0,0.321092,0,-0.6424,0,14.1696,0,7.4401,0,3.27339,0,0.499829,0,0.0130787,0,1.54464,0,0.0261574,0,-0.999658,0,1,0,0.999658,0,0.0261574,-0.00840181,-0,0.321092,0,-0.642404,0,-13.7198,0,-13.2207,0,-3.15758,0
0.08188,3.86355,0.499828,0,0.0131107,0,-0.0262293,0,0.999656,0,0.0262263,0,1,0,-0.0262263,0,0.999656,-0.00843259,0,0.321491,0,-0.643198,0,14.1678,0,7.43977,0,3.27306,0,0.499828,0,0.0131108,0,1.54457,0,0.0262216,0,-0.999656,0,1,0,0.999656,0,0.0262216,-0.00843292,-0,0.321491,0,-0.643203,0,-13.717,0,-13.2206,0,-3.15725,0
0.08198,3.86588,0.499827,0,0.0131428,0,-0.0262937,0,0.999654,0,0.0262906,0,1,0,-0.0262906,0,0.999654,-0.00846378,0,0.32189,0,-0.643997,0,14.1661,0,7.43944,0,3.27273,0,0.499827,0,0.013143,0,1.54451,0,0.026286,0,-0.999654,0,1,0,0.999654,0,0.026286,-0.00846411,-0,0.32189,0,-0.644002,0,-13.7141,0,-13.2206,0,-3.15691,0
0.08208,3.8682,0.499826,0,0.013175,0,-0.0263581,0,0.999653,0,0.0263551,0,1,0,-0.0263551,0,0.999653,-0.00849505,0,0.322288,0,-0.644796,0,14.1644,0,7.43911,0,3.27239,0,0.499826,0,0.0131752,0,1.54444,0,0.0263504,0,-0.999653,0,1,0,0.999653,0,0.0263504,-0.00849538,-0,0.322288,0,-0.644801,0,-13.7113,0,-13.2206,0,-3.15656,0
0.08218,3.87056,0.499825,0,0.0132073,0,-0.0264226,0,0.999651,0,0.0264195,0,1,0,-0.0264195,0,0.999651,-0.00852639,0,0.322687,0,-0.645595,0,14.1627,0,7.43877,0,3.27206,0,0.499826,0,0.0132074,0,1.54438,0,0.0264149,0,-0.999651,0,1,0,0.999651,0,0.0264149,-0.00852672,-0,0.322687,0,-0.6456,0,-13.7084,0,-13.2206,0,-3.15622,0
0.08228,3.87285,0.499824,0,0.0132396,0,-0.0264872,0,0.999649,0,0.0264841,0,1,0,-0.0264841,0,0.999649,-0.00855781,0,0.323086,0,-0.646394,0,14.1609,0,7.43843,0,3.27172,0,0.499825,0,0.0132397,0,1.54431,0,0.0264795,0,-0.999649,0,1,0,0.999649,0,0.0264795,-0.00855814,-0,0.323086,0,-0.646399,0,-13.7055,0,-13.2205,0,-3.15588,0
0.08238,3.87514,0.499824,0,0.0132719,0,-0.0265519,0,0.999648,0,0.0265488,0,1,0,-0.0265488,0,0.999648,-0.00858931,0,0.323485,0,-0.647193,0,14.1592,0,7.4381,0,3.27138,0,0.499824,0,0.0132721,0,1.54425,0,0.0265441,0,-0.999648,0,1,0,0.999648,0,0.0265441,-0.00858964,-0,0.323485,0,-0.647198,0,-13.7027,0,-13.2205,0,-3.15553,0
0.08248,3.87745,0.499823,0,0.0133043,0,-0.0266167,0,0.999646,0,0.0266135,0,1,0,-0.0266135,0,0.999646,-0.00862089,0,0.323884,0,-0.647992,0,14.1575,0,7.43776,0,3.27105,0,0.499823,0,0.0133044,0,1.54418,0,0.0266089,0,-0.999646,0,1,0,0.999646,0,0.0266089,-0.00862122,-0,0.323884,0,-0.647997,0,-13.6998,0,-13.2204,0,-3.15519,0
0.08258,3.87974,0.499822,0,0.0133367,0,-0.0266815,0,0.999644,0,0.0266783,0,1,0,-0.0266783,0,0.999644,-0.00865255,0,0.324282,0,-0.648791,0,14.1557,0,7.43742,0,3.27071,0,0.499822,0,0.0133368,0,1.54412,0,0.0266737,0,-0.999644,0,1,0,0.999644,0,0.0266737,-0.00865288,-0,0.324282,0,-0.648796,0,-13.6969,0,-13.2204,0,-3.15485,0
0.08268,3.88206,0.499821,0,0.0133691,0,-0.0267464,0,0.999642,0,0.0267432,0,1,0,-0.0267432,0,0.999642,-0.00868428,0,0.324681,0,-0.64959,0,14.154,0,7.43708,0,3.27037,0,0.499821,0,0.0133693,0,1.54405,0,0.0267386,0,-0.999642,0,1,0,0.999642,0,0.0267386,-0.00868461,-0,0.324681,0,-0.649595,0,-13.694,0,-13.2204,0,-3.1545,0
0.08278,3.88441,0.49982,0,0.0134016,0,-0.0268114,0,0.999641,0,0.0268082,0,1,0,-0.0268082,0,0.999641,-0.00871609,0,0.32508,0,-0.650389,0,14.1522,0,7.43675,0,3.27004,0,0.49982,0,0.0134018,0,1.54399,0,0.0268035,0,-0.999641,0,1,0,0.999641,0,0.0268035,-0.00871643,-0,0.32508,0,-0.650394,0,-13.6912,0,-13.2203,0,-3.15416,0
0.08288,3.88676,0.499819,0,0.0134341,0,-0.0268765,0,0.999639,0,0.0268732,0,1,0,-0.0268732,0,0.999639,-0.00874799,0,0.325479,0,-0.651188,0,14.1505,0,7.43641,0,3.2697,0,0.499819,0,0.0134343,0,1.54392,0,0.0268686,0,-0.999639,0,1,0,0.999639,0,0.0268686,-0.00874832,-0,0.325479,0,-0.651193,0,-13.6883,0,-13.2203,0,-3.15382,0
0.08298,3.88909,0.499818,0,0.0134667,0,-0.0269416,0,0.999637,0,0.0269384,0,1,0,-0.0269384,0,0.999637,-0.00877996,0,0.325878,0,-0.651987,0,14.1488,0,7.43608,0,3.26937,0,0.499819,0,0.0134669,0,1.54386,0,0.0269337,0,-0.999637,0,1,0,0.999637,0,0.0269337,-0.00878029,-0,0.325878,0,-0.651992,0,-13.6854,0,-13.2203,0,-3.15347,0
0.08308,3.8913,0.499818,0,0.0134993,0,-0.0270069,0,0.999635,0,0.0270036,0,1,0,-0.0270036,0,0.999635,-0.00881201,0,0.326277,0,-0.652787,0,14.147,0,7.43574,0,3.26903,0,0.499818,0,0.0134995,0,1.54379,0,0.0269989,0,-0.999635,0,1,0,0.999635,0,0.0269989,-0.00881234,-0,0.326277,0,-0.652792,0,-13.6825,0,-13.2202,0,-3.15313,0
0.08318,3.89354,0.499817,0,0.013532,0,-0.0270722,0,0.999634,0,0.0270689,0,1,0,-0.0270689,0,0.999634,-0.00884414,0,0.326676,0,-0.653586,0,14.1453,0,7.43541,0,3.2687,0,0.499817,0,0.0135321,0,1.54373,0,0.0270642,0,-0.999634,0,1,0,0.999634,0,0.0270642,-0.00884447,-0,0.326676,0,-0.653591,0,-13.6797,0,-13.2202,0,-3.15279,0
0.08328,3.89565,0.499816,0,0.0135647,0,-0.0271376,0,0.999632,0,0.0271343,0,1,0,-0.0271343,0,0.999632,-0.00887634,0,0.327075,0,-0.654386,0,14.1436,0,7.43508,0,3.26837,0,0.499816,0,0.0135648,0,1.54366,0,0.0271296,0,-0.999632,0,1,0,0.999632,0,0.0271296,-0.00887668,-0,0.327075,0,-0.65439,0,-13.6768,0,-13.2202,0,-3.15245,0
0.08338,3.8977,0.499815,0,0.0135974,0,-0.0272031,0,0.99963,0,0.0271997,0,1,0,-0.0271997,0,0.99963,-0.00890863,0,0.327474,0,-0.655185,0,14.1418,0,7.43474,0,3.26804,0,0.499815,0,0.0135975,0,1.5436,0,0.0271951,0,-0.99963,0,1,0,0.99963,0,0.0271951,-0.00890896,-0,0.327474,0,-0.65519,0,-13.6739,0,-13.2202,0,-3.15211,0
0.08348,3.89983,0.499814,0,0.0136301,0,-0.0272686,0,0.999628,0,0.0272652,0,1,0,-0.0272652,0,0.999628,-0.008941,0,0.327873,0,-0.655985,0,14.1401,0,7.43441,0,3.26771,0,0.499814,0,0.0136303,0,1.54353,0,0.0272606,0,-0.999628,0,1,0,0.999628,0,0.0272606,-0.00894133,-0,0.327873,0,-0.655989,0,-13.671,0,-13.2202,0,-3.15178,0
0.08358,3.90195,0.499813,0,0.013663,0,-0.0273343,0,0.999626,0,0.0273309,0,1,0,-0.0273309,0,0.999626,-0.00897344,0,0.328272,0,-0.656784,0,14.1384,0,7.43408,0,3.26738,0,0.499813,0,0.0136631,0,1.54347,0,0.0273262,0,-0.999627,0,1,0,0.999627,0,0.0273262,-0.00897377,-0,0.328272,0,-0.656789,0,-13.6682,0,-13.2201,0,-3.15144,0
0.08368,3.90406,0.499812,0,0.0136958,0,-0.0274,0,0.999625,0,0.0273965,0,1,0,-0.0273965,0,0.999625,-0.00900596,0,0.328671,0,-0.657584,0,14.1367,0,7.43375,0,3.26705,0,0.499812,0,0.0136959,0,1.5434,0,0.0273919,0,-0.999625,0,1,0,0.999625,0,0.0273919,-0.0090063,-0,0.328671,0,-0.657589,0,-13.6653,0,-13.2201,0,-3.1511,0
0.08378,3.9062,0.499811,0,0.0137287,0,-0.0274658,0,0.999623,0,0.0274623,0,1,0,-0.0274623,0,0.999623,-0.00903857,0,0.32907,0,-0.658383,0,14.1349,0,7.43342,0,3.26672,0,0.499811,0,0.0137288,0,1.54334,0,0.0274577,0,-0.999623,0,1,0,0.999623,0,0.0274577,-0.0090389,-0,0.32907,0,-0.658388,0,-13.6624,0,-13.2201,0,-3.15077,0
0.08388,3.90832,0.49981,0,0.0137616,0,-0.0275316,0,0.999621,0,0.0275282,0,1,0,-0.0275282,0,0.999621,-0.00907125,0,0.329469,0,-0.659183,0,14.1332,0,7.43309,0,3.26638,0,0.499811,0,0.0137618,0,1.54327,0,0.0275235,0,-0.999621,0,1,0,0.999621,0,0.0275235,-0.00907159,-0,0.329469,0,-0.659188,0,-13.6595,0,-13.2201,0,-3.15043,0
0.08398,3.91047,0.499809,0,0.0137946,0,-0.0275976,0,0.999619,0,0.0275941,0,1,0,-0.0275941,0,0.999619,-0.00910401,0,0.329868,0,-0.659983,0,14.1315,0,7.43275,0,3.26605,0,0.49981,0,0.0137947,0,1.5432,0,0.0275894,0,-0.999619,0,1,0,0.999619,0,0.0275894,-0.00910435,-0,0.329868,0,-0.659988,0,-13.6567,0,-13.2201,0,-3.15009,0
0.08408,3.91257,0.499809,0,0.0138276,0,-0.0276636,0,0.999617,0,0.0276601,0,1,0,-0.0276601,0,0.999617,-0.00913686,0,0.330267,0,-0.660783,0,14.1297,0,7.43242,0,3.26572,0,0.499809,0,0.0138277,0,1.54314,0,0.0276555,0,-0.999618,0,1,0,0.999618,0,0.0276555,-0.00913719,-0,0.330267,0,-0.660788,0,-13.6538,0,-13.22,0,-3.14975,0
0.08418,3.91469,0.499808,0,0.0138606,0,-0.0277298,0,0.999616,0,0.0277262,0,1,0,-0.0277262,0,0.999616,-0.00916978,0,0.330667,0,-0.661583,0,14.128,0,7.43208,0,3.26539,0,0.499808,0,0.0138608,0,1.54307,0,0.0277216,0,-0.999616,0,1,0,0.999616,0,0.0277216,-0.00917011,-0,0.330667,0,-0.661587,0,-13.6509,0,-13.22,0,-3.14941,0
0.08428,3.91682,0.499807,0,0.0138937,0,-0.027796,0,0.999614,0,0.0277924,0,1,0,-0.0277924,0,0.999614,-0.00920278,0,0.331066,0,-0.662382,0,14.1263,0,7.43174,0,3.26506,0,0.499807,0,0.0138939,0,1.54301,0,0.0277877,0,-0.999614,0,1,0,0.999614,0,0.0277877,-0.00920312,-0,0.331066,0,-0.662387,0,-13.648,0,-13.22,0,-3.14907,0
0.08438,3.91893,0.499806,0,0.0139268,0,-0.0278622,0,0.999612,0,0.0278586,0,1,0,-0.0278586,0,0.999612,-0.00923586,0,0.331465,0,-0.663182,0,14.1245,0,7.43141,0,3.26472,0,0.499806,0,0.013927,0,1.54294,0,0.027854,0,-0.999612,0,1,0,0.999612,0,0.027854,-0.0092362,-0,0.331465,0,-0.663187,0,-13.6451,0,-13.22,0,-3.14873,0
0.08448,3.92106,0.499805,0,0.01396,0,-0.0279286,0,0.99961,0,0.027925,0,1,0,-0.027925,0,0.99961,-0.00926903,0,0.331864,0,-0.663982,0,14.1228,0,7.43106,0,3.26438,0,0.499805,0,0.0139602,0,1.54287,0,0.0279203,0,-0.99961,0,1,0,0.99961,0,0.0279203,-0.00926936,-0,0.331864,0,-0.663987,0,-13.6421,0,-13.2199,0,-3.14838,0
0.08458,3.92318,0.499804,0,0.0139932,0,-0.027995,0,0.999608,0,0.0279914,0,1,0,-0.0279914,0,0.999608,-0.00930227,0,0.332263,0,-0.664782,0,14.121,0,7.43072,0,3.26404,0,0.499804,0,0.0139934,0,1.54281,0,0.0279867,0,-0.999608,0,1,0,0.999608,0,0.0279867,-0.00930261,-0,0.332263,0,-0.664787,0,-13.6392,0,-13.2199,0,-3.14804,0
0.08468,3.9253,0.499803,0,0.0140265,0,-0.0280615,0,0.999606,0,0.0280579,0,1,0,-0.0280579,0,0.999606,-0.00933559,0,0.332663,0,-0.665582,0,14.1192,0,7.43038,0,3.2637,0,0.499803,0,0.0140266,0,1.54274,0,0.0280532,0,-0.999606,0,1,0,0.999606,0,0.0280532,-0.00933593,-0,0.332663,0,-0.665587,0,-13.6363,0,-13.2199,0,-3.14769,0
0.08478,3.92745,0.499802,0,0.0140597,0,-0.0281281,0,0.999604,0,0.0281244,0,1,0,-0.0281244,0,0.999604,-0.00936899,0,0.333062,0,-0.666383,0,14.1175,0,7.43003,0,3.26336,0,0.499802,0,0.0140599,0,1.54267,0,0.0281198,0,-0.999605,0,1,0,0.999605,0,0.0281198,-0.00936934,-0,0.333062,0,-0.666388,0,-13.6333,0,-13.2198,0,-3.14734,0
0.08488,3.9296,0.499801,0,0.0140931,0,-0.0281948,0,0.999603,0,0.0281911,0,1,0,-0.0281911,0,0.999603,-0.00940248,0,0.333461,0,-0.667183,0,14.1157,0,7.42968,0,3.26302,0,0.499801,0,0.0140932,0,1.54261,0,0.0281864,0,-0.999603,0,1,0,0.999603,0,0.0281864,-0.00940282,-0,0.333461,0,-0.667188,0,-13.6304,0,-13.2198,0,-3.14699,0
0.08498,3.9317,0.4998,0,0.0141264,0,-0.0282616,0,0.999601,0,0.0282578,0,1,0,-0.0282578,0,0.999601,-0.00943604,0,0.333861,0,-0.667983,0,14.1139,0,7.42933,0,3.26267,0,0.4998,0,0.0141266,0,1.54254,0,0.0282532,0,-0.999601,0,1,0,0.999601,0,0.0282532,-0.00943639,-0,0.333861,0,-0.667988,0,-13.6274,0,-13.2197,0,-3.14664,0
0.08508,3.93383,0.499799,0,0.0141598,0,-0.0283284,0,0.999599,0,0.0283246,0,1,0,-0.0283246,0,0.999599,-0.00946969,0,0.33426,0,-0.668783,0,14.1121,0,7.42898,0,3.26233,0,0.499799,0,0.01416,0,1.54247,0,0.02832,0,-0.999599,0,1,0,0.999599,0,0.02832,-0.00947003,-0,0.33426,0,-0.668788,0,-13.6245,0,-13.2197,0,-3.14629,0
0.08518,3.93593,0.499798,0,0.0141933,0,-0.0283953,0,0.999597,0,0.0283915,0,1,0,-0.0283915,0,0.999597,-0.00950342,0,0.334659,0,-0.669584,0,14.1103,0,7.42863,0,3.26198,0,0.499799,0,0.0141934,0,1.54241,0,0.0283869,0,-0.999597,0,1,0,0.999597,0,0.0283869,-0.00950376,-0,0.334659,0,-0.669589,0,-13.6215,0,-13.2197,0,-3.14593,0
0.08528,3.93805,0.499797,0,0.0142268,0,-0.0284623,0,0.999595,0,0.0284585,0,1,0,-0.0284585,0,0.999595,-0.00953722,0,0.335059,0,-0.670384,0,14.1085,0,7.42827,0,3.26164,0,0.499798,0,0.0142269,0,1.54234,0,0.0284538,0,-0.999595,0,1,0,0.999595,0,0.0284538,-0.00953757,-0,0.335059,0,-0.670389,0,-13.6186,0,-13.2196,0,-3.14558,0
0.08538,3.94017,0.499796,0,0.0142603,0,-0.0285294,0,0.999593,0,0.0285255,0,1,0,-0.0285255,0,0.999593,-0.00957111,0,0.335458,0,-0.671185,0,14.1068,0,7.42792,0,3.26129,0,0.499797,0,0.0142604,0,1.54227,0,0.0285209,0,-0.999593,0,1,0,0.999593,0,0.0285209,-0.00957146,-0,0.335458,0,-0.67119,0,-13.6156,0,-13.2196,0,-3.14522,0
0.08548,3.94231,0.499795,0,0.0142939,0,-0.0285965,0,0.999591,0,0.0285926,0,1,0,-0.0285926,0,0.999591,-0.00960508,0,0.335858,0,-0.671985,0,14.105,0,7.42756,0,3.26094,0,0.499796,0,0.014294,0,1.5422,0,0.028588,0,-0.999591,0,1,0,0.999591,0,0.028588,-0.00960543,-0,0.335858,0,-0.67199,0,-13.6126,0,-13.2195,0,-3.14487,0
0.08558,3.94444,0.499794,0,0.0143275,0,-0.0286638,0,0.999589,0,0.0286599,0,1,0,-0.0286599,0,0.999589,-0.00963914,0,0.336257,0,-0.672786,0,14.1032,0,7.42721,0,3.26059,0,0.499795,0,0.0143276,0,1.54214,0,0.0286552,0,-0.999589,0,1,0,0.999589,0,0.0286552,-0.00963948,-0,0.336257,0,-0.672791,0,-13.6096,0,-13.2195,0,-3.14451,0
0.08568,3.94657,0.499794,0,0.0143611,0,-0.0287311,0,0.999587,0,0.0287271,0,1,0,-0.0287271,0,0.999587,-0.00967327,0,0.336657,0,-0.673586,0,14.1014,0,7.42685,0,3.26025,0,0.499794,0,0.0143613,0,1.54207,0,0.0287225,0,-0.999587,0,1,0,0.999587,0,0.0287225,-0.00967362,-0,0.336657,0,-0.673591,0,-13.6067,0,-13.2194,0,-3.14416,0
0.08578,3.94869,0.499793,0,0.0143948,0,-0.0287985,0,0.999585,0,0.0287945,0,1,0,-0.0287945,0,0.999585,-0.00970748,0,0.337056,0,-0.674387,0,14.0996,0,7.4265,0,3.2599,0,0.499793,0,0.0143949,0,1.542,0,0.0287899,0,-0.999585,0,1,0,0.999585,0,0.0287899,-0.00970783,-0,0.337056,0,-0.674392,0,-13.6037,0,-13.2194,0,-3.1438,0
0.08588,3.9508,0.499792,0,0.0144285,0,-0.028866,0,0.999583,0,0.028862,0,1,0,-0.028862,0,0.999583,-0.00974178,0,0.337456,0,-0.675188,0,14.0978,0,7.42614,0,3.25955,0,0.499792,0,0.0144287,0,1.54193,0,0.0288573,0,-0.999584,0,1,0,0.999584,0,0.0288573,-0.00974213,-0,0.337456,0,-0.675193,0,-13.6007,0,-13.2193,0,-3.14345,0
0.08598,3.95292,0.499791,0,0.0144623,0,-0.0289335,0,0.999581,0,0.0289295,0,1,0,-0.0289295,0,0.999581,-0.00977616,0,0.337855,0,-0.675988,0,14.096,0,7.42579,0,3.2592,0,0.499791,0,0.0144624,0,1.54187,0,0.0289249,0,-0.999582,0,1,0,0.999582,0,0.0289249,-0.00977651,-0,0.337855,0,-0.675993,0,-13.5977,0,-13.2193,0,-3.14309,0
0.08608,3.95503,0.49979,0,0.0144961,0,-0.0290012,0,0.999579,0,0.0289971,0,1,0,-0.0289971,0,0.999579,-0.00981062,0,0.338255,0,-0.676789,0,14.0942,0,7.42543,0,3.25886,0,0.49979,0,0.0144962,0,1.5418,0,0.0289925,0,-0.99958,0,1,0,0.99958,0,0.0289925,-0.00981097,-0,0.338255,0,-0.676794,0,-13.5947,0,-13.2193,0,-3.14274,0
0.08618,3.95716,0.499789,0,0.0145299,0,-0.0290689,0,0.999578,0,0.0290648,0,1,0,-0.0290648,0,0.999578,-0.00984516,0,0.338655,0,-0.67759,0,14.0924,0,7.42508,0,3.25851,0,0.499789,0,0.0145301,0,1.54173,0,0.0290602,0,-0.999578,0,1,0,0.999578,0,0.0290602,-0.00984551,-0,0.338655,0,-0.677595,0,-13.5918,0,-13.2192,0,-3.14239,0
0.08628,3.95931,0.499788,0,0.0145638,0,-0.0291367,0,0.999576,0,0.0291326,0,1,0,-0.0291326,0,0.999576,-0.00987979,0,0.339054,0,-0.678391,0,14.0906,0,7.42472,0,3.25817,0,0.499788,0,0.014564,0,1.54166,0,0.0291279,0,-0.999576,0,1,0,0.999576,0,0.0291279,-0.00988013,-0,0.339054,0,-0.678396,0,-13.5888,0,-13.2192,0,-3.14203,0
0.08638,3.96142,0.499787,0,0.0145977,0,-0.0292046,0,0.999574,0,0.0292004,0,1,0,-0.0292004,0,0.999574,-0.00991449,0,0.339454,0,-0.679192,0,14.0888,0,7.42437,0,3.25782,0,0.499787,0,0.0145979,0,1.5416,0,0.0291958,0,-0.999574,0,1,0,0.999574,0,0.0291958,-0.00991484,-0,0.339454,0,-0.679197,0,-13.5858,0,-13.2191,0,-3.14168,0
0.08648,3.96353,0.499786,0,0.0146317,0,-0.0292725,0,0.999572,0,0.0292683,0,1,0,-0.0292683,0,0.999572,-0.00994928,0,0.339853,0,-0.679993,0,14.087,0,7.42402,0,3.25748,0,0.499786,0,0.0146318,0,1.54153,0,0.0292637,0,-0.999572,0,1,0,0.999572,0,0.0292637,-0.00994963,-0,0.339853,0,-0.679998,0,-13.5828,0,-13.2191,0,-3.14133,0
0.08658,3.96567,0.499785,0,0.0146657,0,-0.0293406,0,0.99957,0,0.0293363,0,1,0,-0.0293363,0,0.99957,-0.00998415,0,0.340253,0,-0.680794,0,14.0852,0,7.42366,0,3.25713,0,0.499785,0,0.0146659,0,1.54146,0,0.0293317,0,-0.99957,0,1,0,0.99957,0,0.0293317,-0.0099845,-0,0.340253,0,-0.680799,0,-13.5798,0,-13.2191,0,-3.14098,0
0.08668,3.96781,0.499784,0,0.0146997,0,-0.0294087,0,0.999568,0,0.0294044,0,1,0,-0.0294044,0,0.999568,-0.0100191,0,0.340653,0,-0.681595,0,14.0834,0,7.42331,0,3.25679,0,0.499784,0,0.0146999,0,1.54139,0,0.0293998,0,-0.999568,0,1,0,0.999568,0,0.0293998,-0.0100195,-0,0.340653,0,-0.6816,0,-13.5768,0,-13.219,0,-3.14062,0
0.08678,3.96994,0.499783,0,0.0147338,0,-0.0294769,0,0.999566,0,0.0294726,0,1,0,-0.0294726,0,0.999566,-0.0100541,0,0.341053,0,-0.682396,0,14.0816,0,7.42296,0,3.25644,0,0.499783,0,0.014734,0,1.54132,0,0.029468,0,-0.999566,0,1,0,0.999566,0,0.029468,-0.0100545,-0,0.341053,0,-0.682401,0,-13.5738,0,-13.219,0,-3.14027,0
0.08688,3.97206,0.499782,0,0.014768,0,-0.0295451,0,0.999564,0,0.0295408,0,1,0,-0.0295408,0,0.999564,-0.0100893,0,0.341452,0,-0.683198,0,14.0798,0,7.4226,0,3.2561,0,0.499782,0,0.0147681,0,1.54126,0,0.0295362,0,-0.999564,0,1,0,0.999564,0,0.0295362,-0.0100896,-0,0.341452,0,-0.683203,0,-13.5708,0,-13.219,0,-3.13992,0
0.08698,3.9742,0.499781,0,0.0148021,0,-0.0296135,0,0.999562,0,0.0296092,0,1,0,-0.0296092,0,0.999562,-0.0101245,0,0.341852,0,-0.683999,0,14.078,0,7.42224,0,3.25575,0,0.499781,0,0.0148023,0,1.54119,0,0.0296045,0,-0.999562,0,1,0,0.999562,0,0.0296045,-0.0101248,-0,0.341852,0,-0.684004,0,-13.5678,0,-13.2189,0,-3.13957,0
0.08708,3.97632,0.49978,0,0.0148363,0,-0.0296819,0,0.99956,0,0.0296776,0,1,0,-0.0296776,0,0.99956,-0.0101597,0,0.342252,0,-0.6848,0,14.0762,0,7.42189,0,3.2554,0,0.49978,0,0.0148365,0,1.54112,0,0.0296729,0,-0.99956,0,1,0,0.99956,0,0.0296729,-0.0101601,-0,0.342252,0,-0.684805,0,-13.5648,0,-13.2189,0,-3.13921,0
0.08718,3.97844,0.499779,0,0.0148706,0,-0.0297505,0,0.999557,0,0.0297461,0,1,0,-0.0297461,0,0.999557,-0.0101951,0,0.342652,0,-0.685602,0,14.0744,0,7.42153,0,3.25506,0,0.499779,0,0.0148707,0,1.54105,0,0.0297414,0,-0.999558,0,1,0,0.999558,0,0.0297414,-0.0101955,-0,0.342652,0,-0.685607,0,-13.5618,0,-13.2188,0,-3.13886,0
0.08728,3.98056,0.499778,0,0.0149049,0,-0.0298191,0,0.999555,0,0.0298146,0,1,0,-0.0298146,0,0.999555,-0.0102306,0,0.343052,0,-0.686403,0,14.0726,0,7.42117,0,3.25471,0,0.499778,0,0.014905,0,1.54098,0,0.02981,0,-0.999556,0,1,0,0.999556,0,0.02981,-0.0102309,-0,0.343052,0,-0.686408,0,-13.5588,0,-13.2188,0,-3.1385,0
0.08738,3.98268,0.499777,0,0.0149392,0,-0.0298877,0,0.999553,0,0.0298833,0,1,0,-0.0298833,0,0.999553,-0.0102661,0,0.343451,0,-0.687205,0,14.0708,0,7.42081,0,3.25436,0,0.499777,0,0.0149393,0,1.54091,0,0.0298787,0,-0.999554,0,1,0,0.999554,0,0.0298787,-0.0102664,-0,0.343451,0,-0.68721,0,-13.5558,0,-13.2188,0,-3.13814,0
0.08748,3.98481,0.499776,0,0.0149735,0,-0.0299565,0,0.999551,0,0.029952,0,1,0,-0.029952,0,0.999551,-0.0103017,0,0.343851,0,-0.688006,0,14.069,0,7.42044,0,3.25401,0,0.499776,0,0.0149737,0,1.54084,0,0.0299474,0,-0.999551,0,1,0,0.999551,0,0.0299474,-0.0103021,-0,0.343851,0,-0.688011,0,-13.5527,0,-13.2187,0,-3.13778,0
